name,city,state,address,zip,phone,website,rating,reviews,mobile_score,problem_found,pitch_angle,source
Koret Health And Recreation Center,San Francisco,CA,,,,,,,N/A,No website,,osm
Valencia Street Muscle,San Francisco,,333 Valencia Street,,,,,,N/A,No website,,osm
Alex Fitness,San Francisco,,2275 Market Street,94114,,,,,N/A,No website,,osm
CorePower Yoga,San Francisco,,100 Church Street,,,,,,N/A,No website,,osm
Bakar Fitness Center,San Francisco,,1675 Owens Street,,,,,,N/A,No website,,osm
Infinity Training Center,San Francisco,,,,,,,,N/A,No website,,osm
Fitness SF,San Francisco,CA,2301 Market Street,94114,+1 415-348-6377,,,,N/A,No website,,osm
Gym,San Francisco,,,,,,,,N/A,No website,,osm
Fitness Center,San Francisco,,,,,,,,N/A,No website,,osm
Navarrete's Black Belt Academy,San Francisco,,1201 Church Street,,,,,,N/A,No website,,osm
Powerplay,San Francisco,,1235 4th Street,94158,,,,,N/A,No website,,osm
Academy of Tae Kwon Do,San Francisco,,998 Oak Street,,,,,,N/A,No website,,osm
Iron + Mettle,San Francisco,,3769 24th Street,,,,,,N/A,No website,,osm
Church Fitness,San Francisco,,1710 Church Street,,,,,,N/A,No website,,osm
SF Iron,San Francisco,,545 Folsom Street,,,,,,N/A,No website,,osm
Alinea Crossfit,San Francisco,,,,,,,,N/A,No website,,osm
Yubalance,San Francisco,CA,447 Irving Street,94122,,,,,N/A,No website,,osm
Pilates Story,San Francisco,CA,183 West Portal Avenue,94127,,,,,N/A,No website,,osm
Back to Sports,San Francisco,CA,342 West Portal Avenue,94127,,,,,N/A,No website,,osm
Core40,San Francisco,CA,827 Irving Street,94122,,,,,N/A,No website,,osm
Sunset Gym,San Francisco,CA,1247 9th Avenue,94122,+1 415-564-1212,,,,N/A,No website,,osm
Moon and Stars Studio,San Francisco,CA,1262 9th Avenue,94122,,,,,N/A,No website,,osm
LiveFitGym,San Francisco,CA,957 Cole Street,94117,,,,,N/A,No website,,osm
Fitness 19,San Francisco,,,,,,,,N/A,No website,,osm
Tantara,San Francisco,CA,915 Pacific Avenue,,,,,,N/A,No website,,osm
Sheila Kelly S Factor,San Francisco,CA,245 Columbus Avenue,94133,,,,,N/A,No website,,osm
Lily Cai Chinese Dance Company,San Francisco,,,,,,,,N/A,No website,,osm
Parkside Pilates,San Francisco,CA,545 Taraval Street,94116,,,,,N/A,No website,,osm
Hapkido Jiu-Jitsu,San Francisco,CA,603 Taraval Street,94116,,,,,N/A,No website,,osm
Five Animals Choy Lay Fut Kung Fu,San Francisco,CA,2408 19th Avenue,94116,,,,,N/A,No website,,osm
Classical Pilates Studio,San Francisco,CA,2636 Ocean Avenue,94127,,,,,N/A,No website,,osm
10th Planet Jiu Jitsu - San Francisco,San Francisco,CA,261 South Van Ness Avenue,94103,,,,,N/A,No website,,osm
Yoga Mayu,San Francisco,CA,2051 Harrison Street,94110,,,,,N/A,No website,,osm
Lalanne Fitness,San Francisco,,,,,,,,N/A,No website,,osm
24 hours fitness active,San Francisco,,,,,,,,N/A,No website,,osm
Moxie,San Francisco,,,,,,,,N/A,No website,,osm
Ever Strong SF,San Francisco,,218 Fillmore Street,94117,,,,,N/A,No website,,osm
World Class Boxing,San Francisco,,,,,,,,N/A,No website,,osm
Mighty Pilates,San Francisco,,,,,,,,N/A,No website,,osm
Active Pilates,San Francisco,,9 Clement Street,,,,,,N/A,No website,,osm
Telegraph Crossfit,San Francisco,CA,3545 Geary Boulevard,94118,,,,,N/A,No website,,osm
The Lotus Method,San Francisco,,3989 24th Street,,,,,,N/A,No website,,osm
Yoga Flow,San Francisco,,4049 24th Street,,,,,,N/A,No website,,osm
Folk,San Francisco,,4159 24th Street,,,,,,N/A,No website,,osm
Empire Jiu Jitsu,San Francisco,,2356 Mission Street,,,,,,N/A,No website,,osm
City Sports Club,San Francisco,,3201,,,,,,N/A,No website,,osm
Bay Jiu-jitsu,San Francisco,,,,,,,,N/A,No website,,osm
Rise Combat Sports,San Francisco,,123 South Van Ness Avenue,,,,,,N/A,No website,,osm
Custom Fit,San Francisco,,,,+1-415-891-7120,,,,N/A,No website,,osm
F45 Training,San Francisco,,,,,,,,N/A,No website,,osm
Asta Yoga,San Francisco,CA,417 14th Street,,,,,,N/A,No website,,osm
Orangetheory Fitness,San Francisco,CA,1411 Market Street,94103,+1 415-741-0099,,,,N/A,No website,,osm
Wheel House,San Francisco,,,,,,,,N/A,No website,,osm
Crossfit Golden Gate,San Francisco,,,,,,,,N/A,No website,,osm
California Martial Arts,San Francisco,,1217 Polk Street,,,,,,N/A,No website,,osm
Polk st. Gym,San Francisco,,1436 Polk Street,,,,,,N/A,No website,,osm
